userId,movieId,rating,timestamp,title,genres,tag
63,4299,3.0,1443368412,"Knight's Tale, A (2001)",Action|Comedy|Romance,
560,76251,3.5,1469648128,Kick-Ass (2010),Action|Comedy,
21,3633,4.5,1403460850,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,
105,44191,4.0,1446571719,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,
222,2194,3.0,1391349988,"Untouchables, The (1987)",Action|Crime|Drama,
187,586,1.5,1161864097,Home Alone (1990),Children|Comedy,
368,1729,3.0,975828061,Jackie Brown (1997),Crime|Drama|Thriller,
442,2908,2.0,1331560472,Boys Don't Cry (1999),Drama,
233,87529,2.5,1533235550,Your Highness (2011),Action|Adventure|Comedy|Fantasy,
68,2539,2.0,1158533762,Analyze This (1999),Comedy,
557,1291,4.0,1453467758,Indiana Jones and the Last Crusade (1989),Action|Adventure,
414,1667,2.0,961518330,Mad City (1997),Action|Drama,
599,2265,2.5,1498515110,Nothing But Trouble (1991),Adventure|Comedy,
610,3826,3.0,1479545769,Hollow Man (2000),Horror|Sci-Fi|Thriller,
567,7361,5.0,1525282255,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,philosophy
590,6957,2.5,1258417038,Bad Santa (2003),Comedy|Crime,
105,76093,5.0,1446573558,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,
294,2916,2.0,966633918,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,
480,1921,4.5,1179179360,Pi (1998),Drama|Sci-Fi|Thriller,
226,45722,2.5,1197925645,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy,
274,8947,2.0,1171826849,"Grudge, The (2004)",Horror|Mystery|Thriller,
610,1222,4.5,1479542976,Full Metal Jacket (1987),Drama|War,
414,290,5.0,961516863,Once Were Warriors (1994),Crime|Drama,
560,37495,3.5,1470186568,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,
51,442,1.5,1230932616,Demolition Man (1993),Action|Adventure|Sci-Fi,
93,2028,5.0,942947205,Saving Private Ryan (1998),Action|Drama|War,
294,1129,4.0,966633851,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,
136,348,1.0,832449595,Bullets Over Broadway (1994),Comedy,
346,903,4.0,1125857608,Vertigo (1958),Drama|Mystery|Romance|Thriller,
509,70183,3.5,1435997259,"Ugly Truth, The (2009)",Comedy|Drama|Romance,
561,99114,3.0,1491091040,Django Unchained (2012),Action|Drama|Western,
380,2717,3.0,1494803848,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,
33,2080,4.0,940422746,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,
386,457,3.0,842610204,"Fugitive, The (1993)",Thriller,
200,4896,4.0,1229886121,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,
239,2797,4.0,1221158362,Big (1988),Comedy|Drama|Fantasy|Romance,
351,89028,2.5,1328296849,Don't Be Afraid of the Dark (2010),Horror|Thriller,
129,4446,4.0,1167378249,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,
135,829,3.0,1009692406,Joe's Apartment (1996),Comedy|Fantasy|Musical,
298,34523,2.0,1467489720,The Chumscrubber (2005),Comedy|Drama,
217,2408,3.0,955945068,Cocoon: The Return (1988),Comedy|Sci-Fi,
6,609,4.0,845555342,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,
567,68954,3.0,1525286751,Up (2009),Adventure|Animation|Children|Drama,emotional
452,2393,5.0,1013396258,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,
561,8784,3.5,1491095129,Garden State (2004),Comedy|Drama|Romance,
89,3751,4.0,1520408314,Chicken Run (2000),Animation|Children|Comedy,
590,933,4.0,1258418959,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,
151,9,4.0,855947372,Sudden Death (1995),Action,
86,5952,4.0,1344082673,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,
305,106489,3.0,1460136597,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,
601,122918,4.0,1521467747,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,
414,96488,4.5,1522624379,Searching for Sugar Man (2012),Documentary,
103,90866,4.0,1431955383,Hugo (2011),Children|Drama|Mystery,
177,527,4.5,1435523522,Schindler's List (1993),Drama|War,
292,2174,3.0,1332678530,Beetlejuice (1988),Comedy|Fantasy,
152,1234,4.0,1450572533,"Sting, The (1973)",Comedy|Crime,
20,5507,0.5,1054147297,xXx (2002),Action|Crime|Thriller,
328,1247,3.0,1494211974,"Graduate, The (1967)",Comedy|Drama|Romance,
554,2096,4.0,944898646,Sleeping Beauty (1959),Animation|Children|Musical,
95,293,4.5,1069614359,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,
24,86882,4.0,1458944025,Midnight in Paris (2011),Comedy|Fantasy|Romance,
249,3702,3.0,1432061315,Mad Max (1979),Action|Adventure|Sci-Fi,
187,968,4.0,1161849790,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,
474,1376,4.0,1046809559,Star Trek IV: The Voyage Home (1986),Adventure|Comedy|Sci-Fi,whales
274,1707,2.5,1171932290,Home Alone 3 (1997),Children|Comedy,
542,46976,4.0,1163386756,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,
232,595,3.0,1182910034,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,
212,81591,4.0,1490114909,Black Swan (2010),Drama|Thriller,
489,5013,1.5,1332774866,Gosford Park (2001),Comedy|Drama|Mystery,
599,42,3.0,1498525483,Dead Presidents (1995),Action|Crime|Drama,
90,685,3.0,856354348,It's My Party (1996),Drama,
76,858,5.0,1439165633,"Godfather, The (1972)",Crime|Drama,
474,3801,4.0,1123505456,Anatomy of a Murder (1959),Drama|Mystery,court
414,720,5.0,1019484488,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,
182,785,3.5,1055155024,Kingpin (1996),Comedy,
428,7143,3.0,1111525184,"Last Samurai, The (2003)",Action|Adventure|Drama|War,
599,1735,3.0,1498525475,Great Expectations (1998),Drama|Romance,
389,260,5.0,857934308,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,
263,5377,4.0,1026158404,About a Boy (2002),Comedy|Drama|Romance,
318,96084,4.5,1421145142,Hands Over the City (Le mani sulla città) (1963),Drama,city politics
201,2321,4.0,939810830,Pleasantville (1998),Comedy|Drama|Fantasy,
603,4420,3.0,1000194556,"Barefoot Contessa, The (1954)",Drama,
235,296,4.0,841422308,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,
448,818,3.5,1178981107,"Very Brady Sequel, A (1996)",Comedy,
119,170,5.0,1435943952,Hackers (1995),Action|Adventure|Crime|Thriller,
66,2502,5.0,1093747524,Office Space (1999),Comedy|Crime,
19,1527,5.0,965703811,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,
246,8970,4.0,1355956265,Finding Neverland (2004),Drama,
280,4896,4.0,1348532498,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,
594,1652,4.5,1129084112,Year of the Horse (1997),Documentary,
592,355,3.0,837350419,"Flintstones, The (1994)",Children|Comedy|Fantasy,
607,527,5.0,963079311,Schindler's List (1993),Drama|War,
28,4047,3.5,1242031374,Gettysburg (1993),Drama|War,
580,6287,2.5,1167861826,Anger Management (2003),Comedy,
305,1086,4.0,1518197105,Dial M for Murder (1954),Crime|Mystery|Thriller,
555,1466,4.0,978744464,Donnie Brasco (1997),Crime|Drama,
88,68157,4.5,1331421747,Inglourious Basterds (2009),Action|Drama|War,
182,6796,3.0,1077636988,Boyz N the Hood (1991),Crime|Drama,
75,44199,3.0,1158968109,Inside Man (2006),Crime|Drama|Thriller,
310,2524,0.5,1078649585,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,
474,7158,4.5,1081172954,House of Sand and Fog (2003),Drama,real estate
287,5505,4.0,1110231595,"Good Girl, The (2002)",Comedy|Drama,
395,410,3.0,841503627,Addams Family Values (1993),Children|Comedy|Fantasy,
453,2723,4.0,972622080,Mystery Men (1999),Action|Comedy|Fantasy,
474,2391,4.0,1063115362,"Simple Plan, A (1998)",Crime|Drama|Thriller,heist
594,5943,4.5,1137982066,Maid in Manhattan (2002),Comedy|Romance,
469,1237,4.0,965661866,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,
265,1240,5.0,965314811,"Terminator, The (1984)",Action|Sci-Fi|Thriller,
596,135536,3.0,1535711661,Suicide Squad (2016),Action|Crime|Sci-Fi,
573,52973,5.0,1186589297,Knocked Up (2007),Comedy|Drama|Romance,
401,78499,3.5,1510449868,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,
247,1136,2.0,1467661266,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,
200,41566,3.5,1229887007,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,
307,1193,3.5,1186161061,One Flew Over the Cuckoo's Nest (1975),Drama,
159,60069,2.0,1508640225,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,
64,186,2.5,1161559750,Nine Months (1995),Comedy|Romance,
32,357,3.0,856737165,Four Weddings and a Funeral (1994),Comedy|Romance,
597,2247,4.0,941641148,Married to the Mob (1988),Comedy,
42,4002,5.0,996258299,"Planes, Trains & Automobiles (1987)",Comedy,
599,5508,3.0,1498527016,24 Hour Party People (2002),Comedy|Drama|Musical,
104,2795,3.0,1048794930,National Lampoon's Vacation (1983),Comedy,
380,54259,5.0,1494804187,Stardust (2007),Adventure|Comedy|Fantasy|Romance,
495,140247,5.0,1458634683,The Gift (2015),Drama|Horror,
448,94953,2.0,1364126046,Wanderlust (2012),Comedy,
594,6333,4.5,1116577272,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,
321,158,3.0,843212662,Casper (1995),Adventure|Children,
490,86347,4.0,1328200188,Louis C.K.: Chewed Up (2008),Comedy,
610,34162,4.0,1493847053,Wedding Crashers (2005),Comedy|Romance,
343,1089,4.5,1202061357,Reservoir Dogs (1992),Crime|Mystery|Thriller,
448,86298,2.0,1341165882,Rio (2011),Adventure|Animation|Children|Comedy,
62,50804,5.0,1522190353,Hannibal Rising (2007),Drama|Horror|Thriller,
555,2007,5.0,978746187,Polish Wedding (1998),Comedy,
489,750,4.0,1333101579,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,
432,6539,0.5,1316391748,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,
288,6239,3.0,1050510205,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,
33,36,5.0,939715317,Dead Man Walking (1995),Crime|Drama,
599,6625,2.5,1519332333,Camp Nowhere (1994),Adventure|Children|Comedy,
352,3409,4.0,1493673872,Final Destination (2000),Drama|Thriller,
212,77800,4.0,1503761720,Four Lions (2010),Comedy|Drama,
467,2324,5.0,919670453,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,
318,94959,3.5,1424546941,Moonrise Kingdom (2012),Comedy|Drama|Romance,
352,87306,4.0,1493674643,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,
312,2747,3.0,1043176325,"Little Shop of Horrors, The (1960)",Comedy|Horror,
474,4801,4.0,1002756963,"Little Foxes, The (1941)",Drama,family
477,4006,3.5,1201158589,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,
554,1035,5.0,944900238,"Sound of Music, The (1965)",Musical|Romance,
75,515,2.0,1158989888,"Remains of the Day, The (1993)",Drama|Romance,
603,2068,5.0,953927787,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,
602,329,3.0,840875594,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,
325,541,5.0,1039398946,Blade Runner (1982),Action|Sci-Fi|Thriller,
295,6016,4.0,1320064785,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,
607,1518,4.0,963080089,Breakdown (1997),Action|Thriller,
522,97304,2.5,1449724955,Argo (2012),Drama|Thriller,
380,1380,3.0,1494803516,Grease (1978),Comedy|Musical|Romance,
391,1732,3.0,1030944221,"Big Lebowski, The (1998)",Comedy|Crime,
567,159093,1.0,1525289321,Now You See Me 2 (2016),Action|Comedy|Thriller,
309,3996,4.0,1126452282,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,
119,89087,4.5,1459195755,Colombiana (2011),Action|Adventure|Drama|Thriller,
18,81788,4.5,1463695521,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,
350,671,4.0,864941229,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,
41,8874,2.0,1459368422,Shaun of the Dead (2004),Comedy|Horror,
527,4638,5.0,1033175958,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller,
298,56941,0.5,1447599569,P.S. I Love You (2007),Comedy|Drama|Romance,
448,4492,3.0,1019128846,Critters (1986),Comedy|Sci-Fi,
200,30812,4.0,1229877759,"Aviator, The (2004)",Drama,
165,5505,3.0,1046741616,"Good Girl, The (2002)",Comedy|Drama,
504,3039,4.0,1063644727,Trading Places (1983),Comedy,
130,590,3.0,832589516,Dances with Wolves (1990),Adventure|Drama|Western,
57,1226,4.0,969753168,"Quiet Man, The (1952)",Drama|Romance,
567,135887,0.5,1525290039,Minions (2015),Adventure|Animation|Children|Comedy,
381,48780,4.0,1164382765,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,
195,2879,1.0,997909510,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy,
104,4291,3.5,1053336453,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,
369,1093,4.0,1237082928,"Doors, The (1991)",Drama,
19,2555,1.0,965708587,Baby Geniuses (1999),Comedy,
432,593,4.0,1315244942,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,
599,4679,2.5,1519138007,Uncle Buck (1989),Comedy,
501,849,3.0,844974390,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,
610,33493,4.0,1479544547,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,
181,477,3.0,845470321,What's Love Got to Do with It? (1993),Drama|Musical,
551,92259,5.0,1504316401,Intouchables (2011),Comedy|Drama,
287,1784,2.5,1110230998,As Good as It Gets (1997),Comedy|Drama|Romance,
82,6702,3.5,1084467134,Dickie Roberts: Former Child Star (2003),Comedy,
512,151,5.0,841449579,Rob Roy (1995),Action|Drama|Romance|War,
489,949,4.0,1332705805,East of Eden (1955),Drama,
414,2338,2.0,961682465,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,
517,3398,1.0,1487956349,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,
414,157,4.0,961512629,Canadian Bacon (1995),Comedy|War,
16,1230,4.0,1377477576,Annie Hall (1977),Comedy|Romance,
594,509,4.0,1108798641,"Piano, The (1993)",Drama|Romance,
62,136864,4.0,1525555209,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,batman
239,2046,4.0,1221147448,Flight of the Navigator (1986),Adventure|Children|Sci-Fi,
140,373,3.0,967048734,Red Rock West (1992),Thriller,
21,5218,4.0,1407617661,Ice Age (2002),Adventure|Animation|Children|Comedy,
477,2424,4.0,1200941338,You've Got Mail (1998),Comedy|Romance,
480,3114,3.0,1179177708,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,
316,2657,3.5,1111493166,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,
394,153,3.0,838994173,Batman Forever (1995),Action|Adventure|Comedy|Crime,
608,231,3.0,1117504309,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,
563,59333,3.0,1441845997,Made of Honor (2008),Comedy|Romance,
298,1222,4.0,1450452234,Full Metal Jacket (1987),Drama|War,
517,1027,3.5,1487953857,Robin Hood: Prince of Thieves (1991),Adventure|Drama,
510,2935,4.0,1141159548,"Lady Eve, The (1941)",Comedy|Romance,
414,2076,4.0,1024928472,Blue Velvet (1986),Drama|Mystery|Thriller,
567,103596,0.5,1525289777,Sharknado (2013),Sci-Fi,
431,2406,3.0,1267051794,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,
220,380,4.5,1230055682,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,
354,3527,4.0,1200870806,Predator (1987),Action|Sci-Fi|Thriller,
567,86882,1.5,1525289297,Midnight in Paris (2011),Comedy|Fantasy|Romance,
414,3066,4.0,989933666,Tora! Tora! Tora! (1970),Action|Drama|War,
610,6867,4.0,1493847197,"Station Agent, The (2003)",Comedy|Drama,
368,2027,2.0,975828507,Jane Austen's Mafia! (1998),Comedy|Crime,
290,647,4.0,974942857,Courage Under Fire (1996),Action|Crime|Drama|War,
221,1391,4.0,1111177447,Mars Attacks! (1996),Action|Comedy|Sci-Fi,
57,431,4.0,972173793,Carlito's Way (1993),Crime|Drama,
66,2599,4.5,1099188169,Election (1999),Comedy,
560,367,4.0,1469648910,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,
562,2490,3.0,1368892044,Payback (1999),Action|Thriller,
376,32,5.0,1364994049,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,
381,4571,3.5,1200823832,Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,
601,2019,4.5,1441639457,Seven Samurai (Shichinin no samurai) (1954),Action|Adventure|Drama,
328,3471,3.5,1494211915,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,
610,87222,3.5,1479542292,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,
610,2571,5.0,1479545822,"Matrix, The (1999)",Action|Sci-Fi|Thriller,
226,5218,4.0,1160003973,Ice Age (2002),Adventure|Animation|Children|Comedy,
220,377,3.5,1230055705,Speed (1994),Action|Romance|Thriller,
509,99145,3.0,1435992497,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,
263,1784,4.0,940384810,As Good as It Gets (1997),Comedy|Drama|Romance,
292,7153,3.5,1293562364,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,
232,58293,2.0,1206991141,"10,000 BC (2008)",Adventure|Romance|Thriller,
18,158972,3.5,1511651100,Toni Erdmann (2016),Drama,
498,480,4.0,839197320,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,
555,1277,3.0,978840381,Cyrano de Bergerac (1990),Comedy|Drama|Romance,
177,7080,3.5,1435539027,42nd Street (1933),Drama|Musical|Romance,
509,68954,3.5,1436393172,Up (2009),Adventure|Animation|Children|Drama,
594,2717,4.0,1108951287,Ghostbusters II (1989),Comedy|Fantasy|Sci-Fi,
93,836,4.0,942946634,Chain Reaction (1996),Action|Adventure|Thriller,
330,1199,3.5,1285904114,Brazil (1985),Fantasy|Sci-Fi,
326,40414,4.5,1322867804,Joyeux Noël (Merry Christmas) (2005),Drama|War,
468,150,5.0,831400406,Apollo 13 (1995),Adventure|Drama|IMAX,
312,3264,2.0,1043176364,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,
18,70286,3.5,1455749255,District 9 (2009),Mystery|Sci-Fi|Thriller,
121,457,3.0,847655927,"Fugitive, The (1993)",Thriller,
109,454,3.0,841106621,"Firm, The (1993)",Drama|Thriller,
59,110,2.0,953609098,Braveheart (1995),Action|Drama|War,
573,4878,4.5,1186589732,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,
382,31685,3.5,1515175071,Hitch (2005),Comedy|Romance,
606,5617,4.0,1178054397,Secretary (2002),Comedy|Drama|Romance,
184,157369,4.0,1537107596,Bakuman (2015),Comedy|Drama,
143,597,3.0,1444880207,Pretty Woman (1990),Comedy|Romance,
294,1641,2.0,966595174,"Full Monty, The (1997)",Comedy|Drama,
448,4477,1.0,1028111080,Big Top Pee-Wee (1988),Adventure|Children|Comedy,
599,4902,3.0,1498523741,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,
414,5170,2.0,1070638288,All About the Benjamins (2002),Action|Comedy|Crime,
263,8622,3.5,1090948069,Fahrenheit 9/11 (2004),Documentary,
600,2916,2.0,1237851156,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,
285,6787,4.0,1449625819,All the President's Men (1976),Drama|Thriller,
202,2745,4.0,975014367,"Mission, The (1986)",Drama,
606,1580,2.5,1171310310,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,
477,79702,5.0,1282923839,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,stylized
384,3991,2.0,994038887,102 Dalmatians (2000),Children|Comedy,
570,356,4.0,1181478668,Forrest Gump (1994),Comedy|Drama|Romance|War,
514,1193,4.0,1533948671,One Flew Over the Cuckoo's Nest (1975),Drama,
27,2951,4.0,965149552,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,
580,7373,3.5,1167674598,Hellboy (2004),Action|Adventure|Fantasy|Horror,
382,34048,4.5,1515171073,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,
182,529,2.5,1054779615,Searching for Bobby Fischer (1993),Drama,
357,1996,2.5,1348628820,Poltergeist III (1988),Horror|Thriller,
158,1409,2.5,1290764827,Michael (1996),Comedy|Drama|Fantasy|Romance,
483,475,4.0,1181495348,In the Name of the Father (1993),Drama,
318,922,4.0,1327169322,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,
288,2395,3.5,1079984198,Rushmore (1998),Comedy|Drama,
480,231,3.0,1179177739,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,
260,3911,3.0,1109410839,Best in Show (2000),Comedy,
226,1367,3.0,1096420793,101 Dalmatians (1996),Adventure|Children|Comedy,
514,1982,4.0,1534052662,Halloween (1978),Horror,
555,3480,4.0,978822506,Lucas (1986),Drama|Romance,
41,6373,4.0,1459368556,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,
200,60040,4.0,1229887610,"Incredible Hulk, The (2008)",Action|Sci-Fi,
266,24,1.0,948586506,Powder (1995),Drama|Sci-Fi,
140,2028,5.0,942841170,Saving Private Ryan (1998),Action|Drama|War,
91,3984,3.5,1112716670,Diamonds Are Forever (1971),Action|Adventure|Thriller,
47,49530,3.0,1496206730,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,
100,1288,2.0,1100185857,This Is Spinal Tap (1984),Comedy,
597,1617,5.0,941728717,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,
555,2498,2.0,978842149,My Favorite Martian (1999),Comedy|Sci-Fi,
414,5463,4.0,1038842174,Reign of Fire (2002),Action|Adventure|Fantasy,
232,2501,4.0,1076956577,October Sky (1999),Drama,
483,3114,3.0,1178293259,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,
480,2395,5.0,1179178166,Rushmore (1998),Comedy|Drama,
103,2096,4.0,1431968485,Sleeping Beauty (1959),Animation|Children|Musical,
428,6597,3.0,1111525878,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,
15,7254,3.5,1510572802,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller,
62,99114,5.0,1521488759,Django Unchained (2012),Action|Drama|Western,Quentin Tarantino
525,293,4.0,1476477960,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,
113,1073,5.0,980087938,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,
316,3751,2.5,1111493386,Chicken Run (2000),Animation|Children|Comedy,
409,3752,3.0,968978306,"Me, Myself & Irene (2000)",Adventure|Comedy,
477,3994,5.0,1200941427,Unbreakable (2000),Drama|Sci-Fi,unique
555,1031,5.0,978749241,Bedknobs and Broomsticks (1971),Adventure|Children|Musical,
318,80693,3.5,1419080953,It's Kind of a Funny Story (2010),Comedy|Drama,
600,4744,0.5,1237714406,Jeepers Creepers (2001),Horror,
414,54,1.0,1027521065,"Big Green, The (1995)",Children|Comedy,
563,104906,4.0,1441845128,Austenland (2013),Comedy|Romance,
212,2571,3.0,1490114722,"Matrix, The (1999)",Action|Sci-Fi|Thriller,
477,34405,4.0,1201158899,Serenity (2005),Action|Adventure|Sci-Fi,
80,83134,3.0,1377473870,Tucker & Dale vs Evil (2010),Comedy|Horror,
501,805,4.0,844973931,"Time to Kill, A (1996)",Drama|Thriller,
288,2393,3.5,1054569433,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,
171,1291,5.0,866905738,Indiana Jones and the Last Crusade (1989),Action|Adventure,
610,27773,5.0,1479545109,Old Boy (2003),Mystery|Thriller,
292,2762,4.0,1015374538,"Sixth Sense, The (1999)",Drama|Horror|Mystery,
221,6852,4.0,1118246952,In Cold Blood (1967),Crime|Drama,
584,508,5.0,834988281,Philadelphia (1993),Drama,
458,62,5.0,845652560,Mr. Holland's Opus (1995),Drama,
596,79091,3.5,1535709685,Despicable Me (2010),Animation|Children|Comedy|Crime,
280,50,4.5,1348434052,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,
353,288,3.0,831939713,Natural Born Killers (1994),Action|Crime|Thriller,
482,1359,3.5,1105396618,Jingle All the Way (1996),Children|Comedy,
244,1610,5.0,975090685,"Hunt for Red October, The (1990)",Action|Adventure|Thriller,
328,4973,4.5,1494211933,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,
594,8620,0.5,1108950741,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,
140,4688,3.5,1055092644,Black Robe (1991),Adventure|Drama,
482,2640,5.0,1105397001,Superman (1978),Action|Adventure|Sci-Fi,
177,95167,4.0,1435804550,Brave (2012),Action|Adventure|Animation|Children,
186,2710,3.0,1031081422,"Blair Witch Project, The (1999)",Drama|Horror|Thriller,
580,3081,4.0,1167792385,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,
217,1665,2.0,955945275,Bean (1997),Comedy,
177,56367,4.5,1435524458,Juno (2007),Comedy|Drama|Romance,
599,296,5.0,1498456867,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,milkshake
18,5679,4.0,1455617626,"Ring, The (2002)",Horror|Mystery|Thriller,
314,224,3.0,834398546,Don Juan DeMarco (1995),Comedy|Drama|Romance,
240,110,5.0,849122195,Braveheart (1995),Action|Drama|War,
470,110,5.0,849075143,Braveheart (1995),Action|Drama|War,
202,674,2.0,974923361,Barbarella (1968),Adventure|Comedy|Sci-Fi,
177,69406,3.5,1435525864,"Proposal, The (2009)",Comedy|Romance,
493,1218,4.0,1001562708,"Killer, The (Die xue shuang xiong) (1989)",Action|Crime|Drama|Thriller,
307,6850,2.0,1186257681,Leap of Faith (1992),Comedy|Drama,
380,2528,3.0,1494804272,Logan's Run (1976),Action|Adventure|Sci-Fi,
134,316,4.0,832841046,Stargate (1994),Action|Adventure|Sci-Fi,
64,4973,5.0,1161520450,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,
567,87306,1.5,1525288914,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,
132,3977,2.5,1157922922,Charlie's Angels (2000),Action|Comedy,
365,8961,2.0,1488332445,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,
